Name;UUID;Type;Rarity
OBJ_Crystal_ChasmCreeper;b964697f-1f1d-48d5-8772-d5edfdd0ed39;Object;RARITY_UNKNOWN
OBJ_Crystal_SylvanStone;1524e46d-179d-4785-99ce-f515e1c52e32;Object;RARITY_UNKNOWN
OBJ_Crystal_Laculite;7483130a-0b77-499e-be31-487811203af1;Object;RARITY_UNKNOWN
OBJ_Crystal_LolthsCandle;6f023cc2-467c-4931-90af-ba0c3f751eee;Object;RARITY_UNKNOWN
OBJ_Crystal_Viridian;8037a20b-a2bf-41c9-b509-bb6b455c778c;Object;RARITY_UNKNOWN
OBJ_Crystal_PurpleFluorite_Mineable;e5196c3f-ddc9-42df-9273-1206de1b4a60;Object;RARITY_UNKNOWN
OBJ_Crystal_PurpleFluorite_Shard;fef1900a-402c-455f-8c63-87bdaedac6d7;Object;RARITY_UNKNOWN
OBJ_Needle;5f02a904-d5f0-4e5e-86fd-0cc690e7681c;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Cutlery_Ladle;07f03f85-7eba-4f4e-ab8f-e51979a45ce7;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Cutlery_Ladle_Wood;d9b9ce80-5ed0-44f1-8494-6f835f9b2859;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Cutlery_Fork_Iron;4b7c07ef-1f95-478d-859f-32f1ad98687b;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Cutlery_Fork_Poor;8c17a2e5-e742-4fac-a0d6-10289be28c72;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Cutlery_Spoon_Poor;e83fd649-56ae-4204-93f5-55f3b112417c;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Cutlery_Knife_Poor;7d9a414b-2b5a-4672-87c5-65dd8cebe598;Object;RARITY_UNKNOWN
OBJ_Cauldron;676138d7-60ba-432b-8483-9665d1920007;Object;RARITY_UNKNOWN
OBJ_Cauldron_B;de2bb388-5863-4504-95aa-dd694f11f1a6;Object;RARITY_UNKNOWN
OBJ_Cauldron_C;2f9eb358-4cf3-49b0-97ab-2d6cabb9a2a5;Object;RARITY_UNKNOWN
OBJ_Cauldron_Lid;d8356714-c76c-4fb3-a556-da69b6ed43bd;Object;RARITY_UNKNOWN
OBJ_Cauldron_Lid_B;08cd45a5-9a73-41ad-90a1-d24447b09a93;Object;RARITY_UNKNOWN
OBJ_Cauldron_Lid_C;eb31fae0-262e-4c27-9c39-93604cdac7cb;Object;RARITY_UNKNOWN
OBJ_Bowl;18303ee3-884d-41ed-8bf9-3a1742f27a75;Object;RARITY_UNKNOWN
OBJ_MilkCan;3258852b-21eb-4242-80f5-ae9a6792ee4b;Object;RARITY_UNKNOWN
OBJ_MilkCan_Ancient;b278764c-d7ab-4ccf-a75e-e235a6a56d87;Object;RARITY_UNKNOWN
OBJ_PaintingCanvas;e028bac5-f393-4d6a-9873-670241d721ac;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_A;5d925f9b-f87e-4733-9410-01b27544b021;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_B;95d01198-8b6d-41c0-bfab-ca02663263f3;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_C;9c1bf73c-a5ac-4b57-83fe-01c24cd39945;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_D;102e1da1-a0e0-445b-9bc7-b5efaecc06f4;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_E;ec019ea0-e8bb-49e4-95b3-7a7324596188;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_F;6170715b-1654-46bc-9ac6-93dca8550e1f;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_G;ce2f870e-e735-4355-ae87-acf5971d2fef;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_H;c14556e6-db25-4d4f-b0ed-2b1041d03148;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_I;c845b437-0ca4-4471-90c9-18bb53842aff;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_J;a59ad0fa-c4b8-40a9-b4f0-91b2b662071f;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_K;41661b63-1ae9-4b27-a0c6-f92c6060e821;Object;RARITY_UNKNOWN
OBJ_Painting_Landscape_L;e80badd2-6723-49eb-8e2c-850055f04bcf;Object;RARITY_UNKNOWN
OBJ_Painting_Portrait_Generic;82ad7f96-b84c-4ab0-98bb-b534c69726ba;Object;RARITY_UNKNOWN
Painting_Portrait_Oval_A;a90dbddd-c839-40ad-a873-309b22d73da2;Object;RARITY_UNKNOWN
Painting_Portrait_Oval_B;23a80328-c876-4110-afef-a3eb47193b83;Object;RARITY_UNKNOWN
Painting_Portrait_Oval_C;5861174c-82ab-4788-934e-11ef84889332;Object;RARITY_UNKNOWN
Painting_Portrait_Oval_D;289d8c97-81d7-448f-aa1c-faab337db593;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_B;a5407fee-be16-450e-a24a-59bfadbdc2cc;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_C;cc764899-2397-47e7-8b5e-275f6a6cd752;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_D;736cd290-cec0-4fa7-99d6-f6c9e2e851ec;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_E;e5fc77b2-f615-4ed1-9618-f7f9518824b7;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_F;7f7f86c0-41ca-4938-b4da-2719a3f69102;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_G;d6d704d2-0a1f-48f9-bd27-43c99919a725;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_H;8603569a-417e-4dc2-978d-6e9cc48f4bb7;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_I;6d6999f4-9bea-48d4-ac39-1d17369193e9;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_J;d8ab3c7b-0ef5-40cf-89c8-401d7363559e;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_K;d4fc2b3c-7f92-4d3c-9792-3f9d097cedf7;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_L;d64c62cd-3e5d-4f70-b05f-b347afb1c5ef;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_M;60b6a4da-4f5c-46ab-a4c9-1d87ed2c1eed;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_N;383dbc9b-8052-4ed9-8515-2447f03ef189;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_O;f79ec624-0fa0-44bc-825a-4390e694ce4a;Object;RARITY_UNKNOWN
Painting_Portrait_Rectangle_P;2fcfcebe-b75d-4c8e-a13d-64b628436b8c;Object;RARITY_UNKNOWN
Painting_Portrait_Round_A;de28168f-2d5a-452e-a5ff-537d92202b39;Object;RARITY_UNKNOWN
Painting_Portrait_Round_B;f303e5d7-b32b-4844-bcc3-053380462ba3;Object;RARITY_UNKNOWN
Painting_Portrait_Round_C;2b728203-f01d-4d90-aea9-b8ad3625f2af;Object;RARITY_UNKNOWN
Painting_Portrait_Round_D;a27fdcc7-7222-40e0-8184-84b45ba0d600;Object;RARITY_UNKNOWN
Painting_StillLife_A;4606cc95-f2f1-4c6a-9571-68a981060514;Object;RARITY_UNKNOWN
Painting_StillLife_B;d1e388c0-9f12-4937-941f-37ad1d666473;Object;RARITY_UNKNOWN
Painting_StillLife_C;ab6a6d45-d422-41ad-ae11-41ec308f4849;Object;RARITY_UNKNOWN
OBJ_Skull;231afb29-b79c-4efd-af23-2e433dea313d;Object;RARITY_UNKNOWN
OBJ_Bone;876c66a6-018c-48fe-8406-d90561d3db23;Object;RARITY_UNKNOWN
Foundry_Pipe_A;b81a6b8d-ce59-4808-91af-ca05d4a04690;Object;RARITY_UNKNOWN
Foundry_Pipe_B;3c903f41-f928-43ea-aa81-1297b734d3f7;Object;RARITY_UNKNOWN
Foundry_Gear_A;588e0fa9-4c4a-45cb-8681-9f5bed55663b;Object;RARITY_UNKNOWN
Foundry_Gear_B;33ace629-2b9a-4e62-bb63-90264feae4ae;Object;RARITY_UNKNOWN
OBJ_Tool_Hammer;c2a14b56-9dca-4ad1-bcea-71204365f6a9;Object;RARITY_UNKNOWN
Tool_Crowbar;25c73ac0-8be2-4781-b5cf-f644ef94e40e;Object;RARITY_UNKNOWN
Tool_Saw;146a566f-111b-4f52-a0ab-ede61346cadb;Object;RARITY_UNKNOWN
OBJ_AutomatonPart;9c943199-0b97-45b4-8915-a8aa9399125b;Object;RARITY_UNKNOWN
OBJ_AutomatonPart_B;a7fd3f38-c9dc-4866-a686-30f056c125b5;Object;RARITY_UNKNOWN
OBJ_AutomatonPart_C;e6913649-f9b7-4102-ad40-c3576a44410f;Object;RARITY_UNKNOWN
OBJ_Bedlinen;41e87646-aec7-4411-9e2b-14a17d3ffe31;Object;RARITY_UNKNOWN
OBJ_Bucket;158682d3-4b6a-4952-aa88-af74a256f880;Object;RARITY_UNKNOWN
OBJ_Cup;66ee4e64-a517-4570-8c37-dd7b42cab6ee;Object;RARITY_UNKNOWN
OBJ_Cup_Rich;66ee4e64-a517-4570-8c37-dd7b42cab6ee;Object;RARITY_UNKNOWN
Cup_Wood;2add6f00-eb1c-4f86-bf7f-73e2c68ad5de;Object;RARITY_UNKNOWN
Cup_Metal;2add6f00-eb1c-4f86-bf7f-73e2c68ad5de;Object;RARITY_UNKNOWN
Cup_Metal_B;ab081706-d6a4-4d6f-a148-8a774be32608;Object;RARITY_UNKNOWN
Cup_Metal_C;6aea565d-0132-4ea2-8bdf-53398a50b975;Object;RARITY_UNKNOWN
Cup_Metal_D;bf8738af-7637-45f3-ad2d-123d17def4f7;Object;RARITY_UNKNOWN
Cup_Metal_E;31d47753-7713-461f-a65b-da4339939cf2;Object;RARITY_UNKNOWN
Cup_Metal_F;5d1731b3-1fd3-48db-bf48-eb5e57b4c1c9;Object;RARITY_UNKNOWN
Cup_Mug_Metal;9ab9c085-4d24-4b78-85ac-e16b19107ba7;Object;RARITY_UNKNOWN
Cup_Glass_A;ba3d12de-3dbe-4417-8009-d4b0fe3e7f7f;Object;RARITY_UNKNOWN
Cup_Glass_B;17e92565-b2aa-4e53-b3ff-a4691a0fa69f;Object;RARITY_UNKNOWN
Cup_Silver;308cd520-49df-4164-8b22-66e61d76d135;Object;RARITY_UNKNOWN
Cup_Silver_B;84764003-f9e7-48d6-a07b-6cf095d6c8de;Object;RARITY_UNKNOWN
Cup_Silver_C;a3b41509-297e-4cd9-9af2-adb42ff81919;Object;RARITY_UNKNOWN
Cup_Silver_D;b201b996-3723-43f9-af62-ec5c2bc1901d;Object;RARITY_UNKNOWN
Cup_Silver_E;05b61de5-bc19-485a-8c2b-6923284e40aa;Object;RARITY_UNKNOWN
Cup_Silver_F;a0308f7e-e57e-4e21-9dc1-c51bf7680997;Object;RARITY_UNKNOWN
Cup_Silver_G;c37d61c4-b1b4-4068-9475-3e659a4d8443;Object;RARITY_UNKNOWN
Cup_Silver_H;7dce8ff0-d6e7-42ec-b462-b33a2624552a;Object;RARITY_UNKNOWN
OBJ_KitchenInstrument_Horn_A_Bone;b96500d2-3cef-4293-a02b-57ffc41d3a39;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Pan;50d62849-db3d-43e3-ad39-601922cf7aec;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Pan_B;2804f278-9e4b-49c8-8fc3-3ebc64cf78a5;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Pot;3f2fc28f-a00e-460a-a5ed-23887173c9b6;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Pot_B;d40952f0-3e83-4161-8af8-646d11cd6f27;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Pot_C;f3a92079-ffe4-4c27-8ea8-d9fdbf5631fa;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Pot_Drum;cfa3fe45-b54d-4c52-aa5d-d79bc80b398e;Object;RARITY_UNKNOWN
OBJ_Kitchenware_Pot_Lid;19ac9e34-6b6e-4433-9c6f-26cc2c12e7c9;Object;RARITY_UNKNOWN
OBJ_Chalice_Glass;17e92565-b2aa-4e53-b3ff-a4691a0fa69f;Object;RARITY_UNKNOWN
OBJ_Bottle;af808d7c-c8d6-4924-94a9-35bffd450803;Object;RARITY_UNKNOWN
OBJ_Valuable_AloeOil;ce68be09-f359-45de-9fb6-adbfce59935a;Object;RARITY_UNKNOWN
OBJ_Bottle_Potion;27df1535-9f58-4e24-b51b-ceef2cd1d8d8;Object;RARITY_UNKNOWN
OBJ_Broom;cbb98d74-68e9-4d0f-a4ff-6fa92cfcea13;Object;RARITY_UNKNOWN
OBJ_Canteen;913341fe-1edc-4782-992f-606a3c3a493c;Object;RARITY_UNKNOWN
OBJ_Demijohn;56813fb8-5862-4de7-9a11-5cc5b4160753;Object;RARITY_UNKNOWN
OBJ_FishingRod_A;36dcf965-68c7-44a2-84ef-30df8323dc6e;Object;RARITY_UNKNOWN
OBJ_FishingRod_B;4edc7fa9-2365-45b1-baa2-7095e4431874;Object;RARITY_UNKNOWN
OBJ_FishingRod_C;7bf70e16-b4a8-47cb-a076-f777b1ebdbd2;Object;RARITY_UNKNOWN
OBJ_Hourglass;c2408cda-c9e6-42b4-8d41-47072acd0571;Object;RARITY_UNKNOWN
OBJ_RuneTablet_Wolf_A;00000000-0000-0000-0000-000000000000;Object;RARITY_UNKNOWN
OBJ_MagnifyingGlass;a63fa775-bd30-4753-8c63-395aa5e9d03c;Object;RARITY_UNKNOWN
OBJ_HandMirror;c8664f59-dcae-4717-833d-8c964c10d16f;Object;RARITY_UNKNOWN
OBJ_Metalbar_Bronze;5b386575-5836-40cd-8548-e5c27fd105a1;Object;RARITY_UNKNOWN
OBJ_Metalbar_Silver;e0803337-e2b1-4528-8d4f-b5814e9a52ec;Object;RARITY_UNKNOWN
OBJ_Metalbar_Gold;44f47718-9769-4c0e-af75-7789d2f2913d;Object;RARITY_UNKNOWN
OBJ_Idol_Selune;a8491759-fcb1-41bb-8290-035de4bd747f;Object;RARITY_UNKNOWN
OBJ_Idol_Shar;f48ab49f-943b-4702-aabe-e6c17867ec86;Object;RARITY_UNKNOWN
OBJ_Rag_Stacked_A;5d6162a4-f592-ae73-67cc-8b392e09ebe0;Object;RARITY_UNKNOWN
OBJ_Rag_Stacked_B;a03db668-41ff-cde3-8d36-d30514b1b8d3;Object;RARITY_UNKNOWN
OBJ_Rag_Stacked_C;66719d7c-7731-a7ac-bad3-a80f4416ca4f;Object;RARITY_UNKNOWN
OBJ_Rag_Stacked_D;56f327e4-b8c8-6fea-80da-0c1bd65ec18c;Object;RARITY_UNKNOWN
OBJ_Rag_Stacked_E;97d13e04-5298-0dd5-d1fe-2f263a670112;Object;RARITY_UNKNOWN
OBJ_Rag_Stacked_F;5489c368-f979-3c21-370f-3dbff4b85056;Object;RARITY_UNKNOWN
OBJ_Book;bf6d9682-47cd-460c-972c-7a5d22514fdc;Object;RARITY_UNKNOWN
OBJ_Book_Valuable;bf6d9682-47cd-460c-972c-7a5d22514fdc;Object;RARITY_UNKNOWN
OBJ_Book_Races_DrowSeldarineSchism;f0888a67-6099-40aa-93b4-812d6118cace;Object;RARITY_UNKNOWN
OBJ_Book_Paladin;2f7ba86d-86f9-475b-8af8-13e50eb59a34;Object;RARITY_UNKNOWN
OBJ_Valuables_MemoryCrystal;157b3cd4-c446-4523-a0a8-8bdb8d40a76e;Object;RARITY_UNKNOWN
OBJ_Valuables_InfernalPlate;6242490e-42c9-49f0-bc3b-4e7ec11c0fe7;Object;RARITY_UNKNOWN
OBJ_Goblet_Rich_Bronze;ddaf1d0c-85b5-42d8-b15c-09bf624f3249;Object;RARITY_UNKNOWN
OBJ_Chalice_Bronze;5ba9303c-0675-4c99-b07d-e8eb53a3f8ad;Object;RARITY_UNKNOWN
OBJ_Chalice_Bronze_B;a44381ec-6e35-4904-bd6c-cc2886ba5cde;Object;RARITY_UNKNOWN
OBJ_Goblet_Rich_Silver;d6db5601-17c1-4f64-9b59-ec82a53fb5a3;Object;RARITY_UNKNOWN
OBJ_Chalice_Silver;0d9ea214-1790-4cfa-aff6-8d024a3d5e2d;Object;RARITY_UNKNOWN
OBJ_Chalice_Silver_B;6d5f32c7-2694-4a8d-ab0e-aebeafe5a73a;Object;RARITY_UNKNOWN
OBJ_Goblet_Rich_Gold;9403da0c-e8e6-4262-bda2-072beaf39641;Object;RARITY_UNKNOWN
OBJ_Chalice_Gold;4fe7a57f-fb63-4192-9483-c47c8e845738;Object;RARITY_UNKNOWN
OBJ_Chalice_Gold_B;97c1a4d2-d797-4d2c-8a59-e17991082027;Object;RARITY_UNKNOWN
OBJ_Incense;05e58ebb-563c-4a32-bc0d-881ed6fe18fb;Object;RARITY_UNKNOWN
OBJ_Incense_B;311c052e-4a54-41c9-b838-bd378623942b;Object;RARITY_UNKNOWN
OBJ_Incense_C;e47f3ec6-b39d-4c73-9dd2-6cf3d776bf47;Object;RARITY_UNKNOWN
OBJ_Incense_D;49e608dc-c861-444d-be86-d7dc571f0792;Object;RARITY_UNKNOWN
OBJ_Incense_Bundle;1bc6f492-e3d0-49a3-b50c-31595947cbc9;Object;RARITY_UNKNOWN
OBJ_Incense_Pile;baaa785b-86db-46ec-8cd7-e6e93bd34d72;Object;RARITY_UNKNOWN
OBJ_Incense_Pile_B;ea72d3da-9eed-4791-8875-c93e24316b07;Object;RARITY_UNKNOWN
OBJ_IncenseBowl;b93f1064-ccd6-4d5a-8c6f-b38d300a97dd;Object;RARITY_UNKNOWN
OBJ_IncenseBowl_B;cc3232af-0131-4800-9caa-3bdba94628a0;Object;RARITY_UNKNOWN
OBJ_Incense_Stick;40a7ab74-0da4-4aad-8d17-9d4c683caecd;Object;RARITY_UNKNOWN
OBJ_Incense_Stick_BCDE;dd990ff9-fb98-4314-b776-a14f30409d44;Object;RARITY_UNKNOWN
OBJ_Plate_Metal;ccb0c26b-8502-450a-96ff-cfa22bba8150;Object;RARITY_UNKNOWN
OBJ_Plate_Metal_B;77b5f8b1-e870-472d-84f9-429c8e1a4f34;Object;RARITY_UNKNOWN
OBJ_Plate_Ceramic;2d722150-9d33-48c0-9cc2-1dd25c10b533;Object;RARITY_UNKNOWN
OBJ_Plate_Ceramic_B;ecaaeaf4-8a3d-4a9e-8628-786fb272245f;Object;RARITY_UNKNOWN
DiningPlate_Silver_A;dcfb0c0f-37ef-40a5-a159-b202058c10df;Object;RARITY_UNKNOWN
DiningPlate_Silver_B;7fd37e34-c4c1-4a9e-839c-cc0eb1a1c173;Object;RARITY_UNKNOWN
DiningPlate_Silver_C;f12b835a-8b46-4850-9764-f5b9286862c8;Object;RARITY_UNKNOWN
DiningPlate_Silver_D;1cee0cb5-5a6a-4ed5-9cc3-636083121ac0;Object;RARITY_UNKNOWN
DiningPlate_Silver_E;a1b87ffe-d482-4196-9299-41c78f5fbc1b;Object;RARITY_UNKNOWN
DiningPlate_Silver_F;37e863e6-4e31-4d5a-82c6-38ff874de447;Object;RARITY_UNKNOWN
DiningPlate_Silver_G;91ea5049-b91f-4de8-a9a4-7be02e801b3f;Object;RARITY_UNKNOWN
DiningPlate_Silver_H;e99a7542-7058-45ff-97b8-0d85af6d675f;Object;RARITY_UNKNOWN
DiningPlate_Silver_I;5584bb2b-2321-45d2-864d-f79ee37b4fcd;Object;RARITY_UNKNOWN
DiningPlate_Silver_J;c210cf1a-233a-4513-a2f5-de74f59a598d;Object;RARITY_UNKNOWN
DiningPlate_Silver_Elevated_A;c87a576a-01e2-4030-a511-86566bc834df;Object;RARITY_UNKNOWN
DiningPlate_Silver_Elevated_B;2d8a68b3-690d-4416-a3f1-2532e1c755a8;Object;RARITY_UNKNOWN
DiningPlate_Silver_Elevated_C;8c6027a6-7304-478e-9bd9-e4fe5d698d0f;Object;RARITY_UNKNOWN
OBJ_KitchenwareRich_Plate_A;2e7a33f1-e1d3-4698-88f1-841e21d6ea2c;Object;RARITY_UNKNOWN
OBJ_KitchenwareRich_Plate_B;c89c5461-12c6-441e-8643-7501fc61f8cf;Object;RARITY_UNKNOWN
OBJ_KitchenwareRich_Ceramic_Bowl_A;1a466559-9518-4215-90e4-1f99264e028a;Object;RARITY_UNKNOWN
OBJ_KitchenwareRich_Ceramic_Bowl_B;adadcf9e-0a62-4abc-a9ee-c6a2b00a3394;Object;RARITY_UNKNOWN
OBJ_KitchenwareRich_Cutlery_Fork_A;e7fe4425-78c4-4270-a745-a2a96ec740cb;Object;RARITY_UNKNOWN
OBJ_KitchenwareRich_Cutlery_Fork_Silver;c9d1582a-a8ae-4904-a39e-53f7adc54493;Object;RARITY_UNKNOWN
OBJ_KitchenwareRich_Cutlery_Knife_A;41f63854-1c50-454a-88c8-08dc696f7bc5;Object;RARITY_UNKNOWN
OBJ_KitchenwareRich_Cutlery_Knife_Silver;9b017999-20a3-4073-a900-2cba83438540;Object;RARITY_UNKNOWN
OBJ_KitchenwareRich_Cutlery_Spoon_A;52028998-2e36-4c6f-801b-8fe202c5d0e8;Object;RARITY_UNKNOWN
OBJ_KitchenwareRich_Cutlery_Spoon_Silver;386a5c4a-8f59-4e82-bcad-554ca38634c4;Object;RARITY_UNKNOWN
OBJ_Laboratory_Glass;4528c43d-f986-42ea-8189-6efedae49ba8;Object;RARITY_UNKNOWN
OBJ_MusicBox;fe651984-16d0-428a-bf15-7bee24a31f71;Object;RARITY_UNKNOWN
OBJ_Painting;3826d249-55fb-4e3d-9c6f-b2383bc2c330;Object;RARITY_UNKNOWN
OBJ_KitchenInstrument_Mortar_A_Stone;95ed990a-f363-4eb1-908d-d48c353a3d62;Object;RARITY_UNKNOWN
OBJ_KitchenInstrument_Spatula;b92c1b71-ecc3-45cc-b22d-f7a1ebc9e781;Object;RARITY_UNKNOWN
OBJ_KitchenInstrument_Strainer;7af5ac38-ae9a-4181-a451-8fd5d4248de1;Object;RARITY_UNKNOWN
OBJ_KitchenInstrument_CuttingBoard;ee3cfe20-977a-48d4-88cc-ac9501580cd6;Object;RARITY_UNKNOWN
OBJ_Shell_A;cc086b70-3ed9-489d-a53b-f5e88496fe06;Object;RARITY_UNKNOWN
OBJ_Shell_B;fd0497e6-4f0a-40cb-87b4-0a58a53bbfdc;Object;RARITY_UNKNOWN
OBJ_Shell_C;7276e6f8-0928-4352-b186-162c03097a21;Object;RARITY_UNKNOWN
OBJ_Shell_Starfish_A;3cc28d1f-4279-45df-946c-0b09d934a7c1;Object;RARITY_UNKNOWN
OBJ_Shell_Venus_A;1ce2aa0b-30b0-4f60-827a-56a1448e2969;Object;RARITY_UNKNOWN
OBJ_InkPot;98f13cd0-0069-466f-bb6e-5b8964b46e66;Object;RARITY_UNKNOWN
OBJ_InkPot_Open;16610661-e160-4030-b06f-dc12c4284ba0;Object;RARITY_UNKNOWN
OBJ_Feather;4e0647d7-baec-46c2-bca2-86596ecbf1ed;Object;RARITY_UNKNOWN
Toy_TeddyBear_Clean;1ac45157-d063-4314-8832-c50062a885dd;Object;RARITY_UNKNOWN
Toy_TeddyBear_Worn;62bc283a-9919-4f7c-b468-5303e0f97175;Object;RARITY_UNKNOWN
Toy_WoodenBlock_A;b0f10499-4e01-462f-894f-5b0fe9043b25;Object;RARITY_UNKNOWN
Toy_WoodenBlock_B;56738b6b-07de-472a-8b9f-d26262a96741;Object;RARITY_UNKNOWN
Toy_WoodenBlock_C;2e88f468-b34c-439e-b488-5d10715885c3;Object;RARITY_UNKNOWN
Toy_WoodenBlock_D;d40903a5-1b2d-4422-8868-d64e6f709988;Object;RARITY_UNKNOWN
Toy_SmallBall;530fd43f-4587-47ec-868d-e9120d6610f8;Object;RARITY_UNKNOWN
OBJ_Scroll_AcidArrow;0fa4bdab-9ef1-4575-b063-b3e9d359d593;Object;Uncommon
OBJ_Scroll_Aid;3e85f140-2284-430b-b11f-2126cd85b567;Object;RARITY_UNKNOWN
OBJ_Scroll_AnimalFriendship;3d992632-dc98-43b1-85e5-b59ba5a6aa9a;Object;RARITY_UNKNOWN
OBJ_Scroll_AnimateDead;8b9b4657-93f3-4382-b6e0-a587902abcba;Object;RARITY_UNKNOWN
OBJ_Scroll_BestowCurse;48fbab09-ede1-4093-9223-38c9e172c061;Object;RARITY_UNKNOWN
OBJ_Scroll_Blindness;2c6caac0-1684-4324-abba-0b849a9add74;Object;Uncommon
OBJ_Scroll_Blur;a8b34fd5-d643-49ad-98d3-d5841492b338;Object;Uncommon
OBJ_Scroll_BurningHands;bc00df72-3c98-4bf2-9650-28e08f79b57c;Object;RARITY_UNKNOWN
OBJ_Scroll_CharmPerson;2315f935-a188-4665-9ae0-986c7a9b0021;Object;RARITY_UNKNOWN
OBJ_Scroll_ChillTouch;79faf049-d503-46eb-a018-69e1975777d7;Object;RARITY_UNKNOWN
OBJ_Scroll_ChromaticOrb;d338fcb9-aaf5-48b1-8333-2dd4d9f70e1b;Object;RARITY_UNKNOWN
OBJ_Scroll_CloudOfDaggers;33421d4f-1cac-4196-a85e-0b07bcb3ecf2;Object;RARITY_UNKNOWN
OBJ_Scroll_ColorSpray;c7c92bc3-e856-4403-b509-9b0491f455cd;Object;RARITY_UNKNOWN
OBJ_Scroll_CrownOfMadness;701a7df0-728e-494a-ab2f-146aed4e8c7f;Object;Uncommon
OBJ_Scroll_Darkness;caa812b9-9362-4c38-aef0-e3f6eb288dba;Object;Uncommon
OBJ_Scroll_Darkvision;0d737a55-c337-4e8f-b31f-a17273099013;Object;Uncommon
OBJ_Scroll_DetectThoughts;126cc673-1151-4113-b1bf-98457233441b;Object;Uncommon
OBJ_Scroll_DisguiseSelf;b3376ca4-393c-4191-aa67-a02c94d6a236;Object;RARITY_UNKNOWN
OBJ_Scroll_ExpeditiousRetreat;eedf0539-6a47-480e-8b23-a133b222241f;Object;RARITY_UNKNOWN
OBJ_Scroll_FalseLife;7d76665a-3b9e-4495-a3c6-a05340704194;Object;RARITY_UNKNOWN
OBJ_Scroll_FeatherFall;82cbfcd2-cf80-4acd-9f1f-51835693b0e6;Object;RARITY_UNKNOWN
OBJ_Scroll_Fear;4cdb2434-0ffa-4fb1-9c42-d6451978f35b;Object;Rare
OBJ_Scroll_FeignDeath;6e13fbf8-3db5-4420-8691-653d5ecb753e;Object;Rare
OBJ_Scroll_FireBolt;fdfe5d75-0e8b-47f8-b128-d57081cb8981;Object;RARITY_UNKNOWN
OBJ_Scroll_Fireball;79d2bb95-53fc-4e41-a004-5e1b83db8de7;Object;Rare
OBJ_Scroll_FlameBlade;a6d216e9-c9e9-4310-b155-0e4f50682377;Object;Uncommon
OBJ_Scroll_FlamingSphere;0922de82-149f-4cac-aa98-e26222fd7714;Object;Uncommon
OBJ_Scroll_FogCloud;dcb51bec-90bd-4d0a-942d-72034782bdf5;Object;RARITY_UNKNOWN
OBJ_Scroll_Fly;1df15994-c860-4930-beed-3135b74025fa;Object;Rare
OBJ_Scroll_GaseousForm;4c026e53-4000-4818-913c-a5662ee7c061;Object;Rare
OBJ_Scroll_GlyphOfWarding;056f10e1-01e7-4622-907f-faad8d48bbe6;Object;Rare
OBJ_Scroll_Goodberry;dff353d0-c1d4-43af-8664-bf08a9ffae07;Object;RARITY_UNKNOWN
OBJ_Scroll_Grease;094c9b7f-0b7d-4813-92ea-7267afb62b07;Object;RARITY_UNKNOWN
OBJ_Scroll_GustOfWind;6bedf433-994f-4624-bb2a-cdf6f46d539a;Object;Uncommon
OBJ_Scroll_Haste;96d4aba5-bd76-4bae-a726-37a6c96776ab;Object;Rare
OBJ_Scroll_HideousLaughter;8bc1a0d8-af28-45b2-b1ca-1f15e3c47b1b;Object;RARITY_UNKNOWN
OBJ_Scroll_HoldPerson;5e077657-8b5e-4e69-ae2e-95eab691fa41;Object;Uncommon
